SafeBrands SAS,16770
SafeNames Ltd,93236
"SAMJUNG DATA SERVICE CO., LTD.",1867
Sammamishdomains.com LLC,2577
"Samoandomains, LLC",188
SantiamDomains.com LLC,2817
Savethename.com LLC,2521
"SBSNames, Incorporated",567
"Scipio Africanus, LLC",258
Searchnresq Inc.,627
Secondround Names LLC,1551
Secura GmbH,1995
Server Plan Srl,18541
Service Development Center of the State Commission Office for Public Sector Reform,96
"Seymour Domains, LLC",190
Shanghai Best Oray Information S&T Co. Ltd.,39867
"Shanghai Meicheng Technology Information Development Co., Ltd.",353388
"Shanghai Oweb Network Co., Ltd",30
Shanghai Yovole Networks Inc.,52411
Sharkweek Domains LLC,1496
"Shenzhen Esin Technology Co., Ltd",4
"Shenzhen HuLianXianFeng Technology Co.,LTD",3676
"Shenzhen Internet Works Online Technology Co., Ltd.",11233
"Shining Star Domains, LLC",1828
Shinjiru MSC Sdn Bhd,10210
Sibername Internet and Software Technologies Inc.,14801
"SicherRegister, Incorporated",557
SiliconHouse.Net Pvt Ltd.,13568
Silver Domain Names LLC,1578
SilverbackDomains.com LLC,2929
"Sipence, Inc.",15
"Sir Lancelot du Lac, LLC",174
Sitefrenzy.com LLC,2582
Sitename.com LLC,2313
"Sksa Technology Co., Limited",1
Skykomishdomains.com LLC,2938
Slamdunk Domains LLC,1487
"Sliceofheaven Domains, LLC",1790
Slow Motion Domains LLC,1616
Slow Putt Domains LLC,1560
"Small Business Names and Certs, Incorporated.",542
"Small World Communications, Inc.",11
Snag Your Name LLC,1528
Snappyregistrar.com LLC,2744
Snapsource LLC,1559
Snoqulamiedomains.com LLC,2707
"Soaring Eagle Domains, LLC",1803
"Socrates 888, LLC",187
"SoftLayer Technologies, Inc",216
"Soldierofonedomains.com, LLC",1766
"Soluciones Corporativas IP, SL",93047
"Sourced Domains, LLC",1889
Southnames Inc.,1490
SoYouWantaDomain.com LLC,2890
"Spartacus, LLC",207
"SQUIDSAILERDOMAINS.COM, LLC",1846
"Sssasss, Incorporated",611
Sterling Domains LLC,1570
Stichting Registrar of Last Resort Foundation,2
Stork Registry Inc.,129
"Stormbringer, LLC",186
"Straight 8 Domains, LLC",1862
"Streamline Domains, LLC",1840
"Sugar Cube Domains, LLC",1845
"Sun Tzu 888, LLC",302
"Super Name World, Inc",43
Super Registry Inc.,60
"SW Hosting & Communications Technologies, S.L.",3956
Swedish Domains AB,2452
Swordfish Domains LLC,1461
Synergy Wholesale Pty Ltd,53296
"Tan Tran, LLC",190
Targeted Drop Catch LLC,1532
"Tech Tyrants, Inc.",77
"Tecnocratica Centro de Datos, S.L.",72742
"Tecnologia, Desarrollo Y Mercado S. de R.L. de C.V.",1194
The Domains LLC,1455
The Registrar Company B.V.,21508
"The Registrar Service, Inc",74
"The Registry at Info Avenue, LLC d/b/a Spirit Communications",19437
TheNameCo LLC,36836
"Theseus 888, LLC",220
ThirdFloorDNS.com LLC,2695
Thirdroundnames LLC,1538
"Thomas Edison, LLC",172
"Thomas Jefferson, LLC",212
"Threadagent.com, Inc.",9808
"Threadwalker.com, Inc.",426
"Threadwatch.com, Inc.",376
"Threadwise.com, Inc",375
Threepoint Domains LLC,1489
Tianjin Zhuiri Science and Technology Development Co Ltd.,1
TierraNet Inc. d/b/a DomainDiscover,233445
"Tiger Shark Domains, LLC",1771
Tiger Technologies LLC,11617
Tirupati Domains and Hosting Private Limited,7428
"Titanic Hosting, Inc.",94
"Titus 888, LLC",207
TLD Registrar Solutions Ltd,65676
"TLDs, LLC dba SRSplus",181182
Tname Group Inc.,306
"Todaynic.com, Inc.",61219
TOGLODO S.A.,913
Top Level Domains LLC,1478
Top Pick Names LLC,1462
Top Shelf Domains LLC,1492
Top Tier Domains LLC,1600
Topsystem LLC,6798
Total Web Solutions Limited trading as TotalRegistrations,15130
TotallyDomain LLC,14726
Touchdown Domains LLC,1550
TPP Domains Pty Ltd. dba TPP Internet,10361
TPP Wholesale Pty Ltd.,102999
"Trade Starter, Inc.",85
TradeNamed LLC,36209
"Tradewinds Names, LLC",1881
"Traffic Names, Incorporated",604
"TravelDomains, Incorporated",574
Treasure Trove Domains LLC,1540
"Tropic Management Systems, Inc.",83
Trunkoz Technologies Pvt Ltd. d/b/a OwnRegistrar.com,7299
Tucows Domains Inc.,7413737
Tuonome.it Srl,2887
Turbonames LLC,1574
"TurnCommerce, Inc. DBA NameBright.com",318108
"Tuvaludomains, LLC",185
TWT S.p.A.,535
Udamain.com LLC,2951
UdomainName.com LLC,4140
UK-2 Limited,4113
"Ulfberht, LLC",168
"Ultra Registrar, Inc.",86
"Ulysses S. Grant, LLC",301
"Unified Servers, Inc.",106
Uniregistrar Corp,964647
United-Domains AG,316302
"Unitedkingdomdomains, LLC",185
Universal Registration Services Inc. dba NewDentity.com,430
Universo Online S/A (UOL),99888
"Unpower, Inc",89
Upperlink Limited,2812
URL Solutions Inc.,18716
"V12 Domains, LLC",1778
Variomedia AG dba puredomain.com,12078
Vautron Rechenzentrum AG,181511
"Vedacore.com, Inc.",22
Verisign Security and Stability,10173
"Veritas Domains, LLC",1845
"Vertex Names.com, Inc.",65
Victorynames LLC,1550
"Virtual Registrar, Inc.",4272
"VISUAL MONSTER, INC",83
VisualNames LLC,28075
Vitalwerks Internet Solutions LLC DBA No-IP,25939
"Vivid Domains, Inc",312
"Vlad the Impaler, LLC",179
"Vo Nguyen Giap, LLC",320
Vodien Internet Solutions Pte Ltd,14043
"Volusion, Inc.",0
"Web Business, LLC.",142
Web Commerce Communications Limited dba WebNic.cc,264259
Web Drive Ltd.,6646
"Web Site Source, Inc",0
Web Werks India Pvt. Ltd d/b/a ZenRegistry.com,7982
Web4Africa Inc,9352
Webagentur.at Internet Services GmbH dba domainname.at,5994
"Webair Internet Development, Inc.",4846
Webnames.ca Inc.,41734
West263 International Limited,315464
WhatIsYourDomain LLC,14574
"White Alligator Domains, LLC",1807
"White Rhino Domains, LLC",1815
"Whiteglove Domains, Inc.",594
"Whoisnetworks Co., Ltd.",104298
"WHT Co., Ltd",729
Wide Left Domains LLC,1488
Wide Right Domains LLC,1450
"Wild Bill Hickok, LLC",183
"Wild Bunch Domains, LLC",1816
"Wild West Domains, LLC",2782913
"Wildzebradomains, LLC",1798
WillametteNames.com LLC,2534
"William the Conqueror, LLC",303
"William Wallace, LLC",179
Win Names LLC,1524
"Wingu Networks, S.A de C.V.",24271
"Winston Churchill, LLC",203
Wixi Incorporated,879
"World Biz Domains, LLC",312
World4You Internet Services GmbH,40111
WorthyDomains LLC,34312
"Xiamen Chinasource Internet Service Co., LTD.",90880
"Xiamen Dianmei Network Technology Co., Ltd.",3280
"Xiamen Domains, Inc.",10322
"Xiamen Nawang Technology Co., Ltd",37420
Xiamen Xin click Network Polytron Technologies Inc,0
Xin Net Technology Corporation,1285535
"Yellow Start, Inc",85
"Yenkos, LLC",602
YouDamain.com LLC,2518
"Your Domain Casa, LLC",1810
"Your Domain King, Inc",94
Your Domain LLC,1496
"Zeus 888, LLC",195
"Zhengzhou Century Connect Electronic Technology Development Co., Ltd",380
"Zhengzhou Zitian Network Technology Co., Ltd.",7134
"Zhenjiang Aimingwang Information and Technology Co., Ltd",212
Zhong Yu Network Technology Company Limited,11
Zhuimi Inc,238
ZigZagNames.com LLC,2847
Zinc Domain Names LLC,1506
ZNet Technologies Pvt Ltd.,20994
"Zone Casting, Inc",91
Zone of Domains LLC,1508
ZoomRegistrar LLC,33437
"Zulfigar, LLC",186
